time_idx,hour_of_day,hour_of_day_cos,hour_of_day_sin,month_of_year,month_of_year_cos,month_of_year_sin,season_of_year,season_of_year_cos,season_of_year_sin,sunposition_thetaZ,sunposition_solarAzimuth,sunposition_extraTerr,sunposition_solarHeight,clearsky_diffuse,clearsky_direct,clearsky_global,clearsky_diffuse_agg,clearsky_direct_agg,clearsky_global_agg,Albedo,WindComponentUat0,WindComponentVat0,WindComponentUat100,WindComponentVat100,DewpointTemperatureAt0,TemperatureAt0,PotentialVorticityAt1000,PotentialVorticityAt950,RelativeHumidityAt1000,RelativeHumidityAt950,RelativeHumidityAt0,SnowDensityAt0,SnowDepthAt0,SnowfallPlusStratiformSurfaceAt0,SurfacePressureAt0,SolarRadiationGlobalAt0,SolarRadiationDirectAt0,SolarRadiationDiffuseAt0,TotalCloudCoverAt0,LowerWindSpeed,LowerWindDirection,LowerWindDirectionMath,LowerWindDirectionCos,LowerWindDirectionSin,UpperWindSpeed,UpperWindDirection,UpperWindDirectionMath,UpperWindDirectionCos,UpperWindDirectionSin
2679,0.857142857,0.095371312,0.632562594,0.818181818,0.068148347,0.5,1,0,0,1,0.81961502,2.39E-18,0,0,0,0,0.15238892,0.051496877,0.072015719,0.286033763,0.230119715,0.511532714,0.173005374,0.562134809,0.725704755,0.535141112,0.47581293,0.249957974,0.576388889,0.703299589,0.785820553,9.06E-08,0,3.99E-19,0.696701313,0.05931542,0.036212446,0.065541212,0,0.213369269,0.330480398,0.418628546,0.063921426,0.744613257,0.375730069,0.342405014,0.407255863,0.082512719,0.775143836
2680,1,0,0.270427199,0.818181818,0.068148347,0.5,1,0,0,1,0.81931061,2.39E-18,0,0,0,0,0,0,0,0.286033763,0.256694304,0.531600572,0.233571345,0.591641451,0.706777227,0.482576981,0.525471647,0.240211399,0.652777778,0.723984871,0.874176566,9.06E-08,0,3.99E-19,0.696638716,0,0,4.97E-04,0,0.193892649,0.363573121,0.385575935,0.123718087,0.829259863,0.328042152,0.383466653,0.366256031,0.166386527,0.872426993
2681,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.180994232,2.40E-18,0,0,0,0,0,0,0,0.286033763,0.237439439,0.516618231,0.251172672,0.547915595,0.678400727,0.432051807,0.557297744,0.264637874,0.728489452,0.656757705,0.938096271,9.06E-08,0,3.99E-19,0.68168654,0,0,4.97E-04,0,0.206840315,0.338632917,0.410485909,0.076999541,0.766591021,0.268249004,0.37347783,0.376229819,0.143717937,0.850803197
2682,0.142857143,0.957823644,0.399332025,0.818181818,0.068148347,0.5,1,0,0,1,0.181298561,2.40E-18,0,0,0,0,0,0,0,0.286033763,0.244199771,0.502880288,0.240926323,0.542187114,0.665010018,0.414431354,0.55925434,0.228464734,0.777777778,0.656757705,0.952583193,9.06E-08,0,3.99E-19,0.663657406,0,0,4.97E-04,0,0.189378257,0.331679297,0.4174311,0.065773912,0.747886813,0.275046608,0.363948376,0.385744929,0.123394308,0.828888928
2683,0.285714286,0.838278027,0.732543693,0.818181818,0.068148347,0.5,1,0,0,0.925396371,0.204351714,0.093235076,0.074603629,0.179815964,0.022307134,0.053125673,0.025155985,0.001918464,0.006546565,0.286033763,0.260084428,0.495826859,0.24043693,0.552568578,0.658733623,0.408493255,0.57525714,0.233487257,0.826388889,0.687785628,0.953332189,9.06E-08,0,3.99E-19,0.652476311,0.002675884,2.68E-04,0.005958292,0,0.164007515,0.336095761,0.413019989,0.072809212,0.759823389,0.284564296,0.369263484,0.380437821,0.13456851,0.841261789
2684,0.428571429,0.661157201,0.944462683,0.818181818,0.068148347,0.5,1,0,0,0.547272486,0.359779233,0.545313739,0.452727514,0.621536873,0.45589188,0.492561906,0.462208317,0.271712634,0.312171087,0.286033763,0.222207694,0.526977575,0.263303426,0.49488642,0.709848263,0.539559327,0.456165072,0.240815199,0.694444444,0.651586384,0.739731607,9.06E-08,0,3.99E-19,0.641299389,0.268368826,0.223980687,0.18346574,0,0.233336049,0.33737218,0.411745117,0.074903859,0.763236459,0.20978554,0.346829891,0.402837646,0.090310655,0.786625889
2685,0.571428571,0.455788372,1,0.818181818,0.068148347,0.5,1,0,0,0.46230919,0.558258394,0.63757555,0.53769081,0.683692813,0.571559533,0.598973335,0.681770239,0.578765758,0.604890874,0.286033763,0.173864438,0.582842273,0.223401413,0.535827507,0.718149095,0.625737506,0.455393204,0.211228974,0.451388889,0.739498833,0.555095713,9.06E-08,0,3.99E-19,0.612155929,0.574646003,0.541174893,0.278301887,0,0.332574634,0.345992716,0.40313503,0.089757491,0.785834283,0.291411709,0.350740834,0.39893259,0.097465911,0.796590742
2686,0.714285714,0.256175975,0.88995992,0.818181818,0.068148347,0.5,1,0,0,0.744837918,0.733847147,0.315475866,0.255162082,0.440826305,0.22638883,0.270276987,0.587785838,0.424098182,0.460738356,0.286033763,0.12917888,0.552355603,0.155792634,0.52985598,0.715265951,0.608801252,0.471028021,0.225665296,0.458333333,0.729156192,0.587778921,9.06E-08,0,3.99E-19,0.582101345,0.437172483,0.393106223,0.246276068,0,0.374284911,0.316672745,0.432419463,0.044390505,0.70596157,0.378709689,0.321597487,0.428032069,0.050249479,0.718458833
2687,0.857142857,0.095371312,0.632562594,0.818181818,0.068148347,0.5,1,0,0,1,0.81718091,2.43E-18,0,0,0,0,0.14741942,0.048321671,0.068453373,0.286033763,0.179780486,0.532815238,0.122407724,0.577305018,0.647149877,0.514606532,0.484801042,0.27832116,0.472222222,0.636072422,0.661702732,9.06E-08,0,3.99E-19,0.575502301,0.057977478,0.035273605,0.064299901,0,0.293851053,0.322271205,0.426827788,0.051905279,0.721836192,0.453662792,0.332790285,0.416856119,0.066685453,0.749475996
2688,1,0,0.270427199,0.818181818,0.068148347,0.5,1,0,0,1,0.816876844,2.43E-18,0,0,0,0,0,0,0,0.286033763,0.20732059,0.531486043,0.146073615,0.5949845,0.630377111,0.466073646,0.491311996,0.269248714,0.555555556,0.542988653,0.742047463,9.06E-08,0,3.99E-19,0.573858104,0,0,4.97E-04,0,0.25576935,0.332851382,0.416260436,0.067608724,0.751073596,0.434463114,0.346782969,0.402884498,0.090226297,0.786505274
2689,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.183427647,2.44E-18,0,0,0,0,0,0,0,0.286033763,0.245388695,0.514166875,0.227241761,0.585282507,0.614707712,0.418758391,0.535891867,0.257145259,0.590277778,0.563673935,0.824452197,9.06E-08,0,3.99E-19,0.569673887,0,0,4.97E-04,0.21875,0.194961198,0.34181732,0.407305366,0.082410441,0.774989305,0.328837682,0.377264826,0.372448523,0.15215221,0.859168087
2690,0.142857143,0.957823644,0.399332025,0.818181818,0.068148347,0.5,1,0,0,1,0.183731618,2.45E-18,0,0,0,0,0,0,0,0.286033763,0.244258654,0.52061242,0.2730761,0.568012297,0.613242154,0.387619807,0.548313558,0.273173418,0.701388889,0.61538714,0.90080545,9.06E-08,0,3.99E-19,0.572124881,0,0,4.97E-04,0.4375,0.200772274,0.346103581,0.4030243,0.089956429,0.786119595,0.265268915,0.398983238,0.350762803,0.204162969,0.903088464
2691,0.285714286,0.838278027,0.732543693,0.818181818,0.068148347,0.5,1,0,0,0.929781731,0.205473856,0.087816514,0.070218269,0.173085709,0.018144708,0.048423401,0.024002862,0.001560486,0.006027346,0.286033763,0.27201957,0.507591383,0.295332887,0.562860638,0.61537293,0.382796672,0.563930424,0.312145996,0.75,0.661929025,0.918346017,9.06E-08,0,3.99E-19,0.579381882,0.002229903,0,0.005461768,0.8984375,0.157171145,0.357379848,0.391761701,0.11121002,0.81439226,0.240459807,0.414977939,0.334792178,0.24603135,0.930696915
2692,0.428571429,0.661157201,0.944462683,0.818181818,0.068148347,0.5,1,0,0,0.552782812,0.360691937,0.53949312,0.447217188,0.617632846,0.449198728,0.486344661,0.457118642,0.265976068,0.306506397,0.286033763,0.293865304,0.507512094,0.326174366,0.473357929,0.665991854,0.504546727,0.453100038,0.291163928,0.659722222,0.682614307,0.727493669,9.06E-08,0,3.99E-19,0.591684147,0.236481213,0.147129828,0.254716981,1,0.132605774,0.381724207,0.367446851,0.163575286,0.869889884,0.117900707,0.39265296,0.357083552,0.188392174,0.891024811
2693,0.571428571,0.455788372,1,0.818181818,0.068148347,0.5,1,0,0,0.468847234,0.558320112,0.631021872,0.531152766,0.680099603,0.563485957,0.591690621,0.678291932,0.57091288,0.597828448,0.286033763,0.296459637,0.464830316,0.328366063,0.434808897,0.691937751,0.581767143,0.453797299,0.23533125,0.506944444,0.786040717,0.600563422,9.06E-08,0,3.99E-19,0.591229281,0.482662504,0.300563305,0.518867925,1,0.096798391,0.331500621,0.417609559,0.06549627,0.74739983,0.081887524,0.337886716,0.41176736,0.074882155,0.763200649
2694,0.714285714,0.256175975,0.88995992,0.818181818,0.068148347,0.5,1,0,0,0.750935766,0.733283712,0.308293238,0.249064234,0.433987378,0.219478817,0.263312718,0.582681124,0.416181851,0.453301836,0.286033763,0.264381183,0.44886567,0.293755775,0.427426773,0.698135791,0.588327697,0.457705443,0.208638807,0.451388889,0.744670153,0.598593887,9.06E-08,0,3.99E-19,0.582429628,0.335600401,0.152360515,0.465739821,0.9765625,0.136210741,0.284584273,0.464469039,0.012404677,0.610684238,0.128398164,0.292352752,0.457232783,0.017941273,0.632737771
2695,0.857142857,0.095371312,0.632562594,0.818181818,0.068148347,0.5,1,0,0,1,0.814749749,2.47E-18,0,0,0,0,0.1410701,0.045487712,0.064894251,0.286033763,0.194745524,0.425857506,0.212247276,0.446247978,0.677512437,0.464056229,0.526153763,0.221219128,0.534722222,0.744670153,0.85396066,9.06E-08,0,3.99E-19,0.589946751,0.047719924,0.015155579,0.078699106,0.3203125,0.239774285,0.25134653,0.497666494,5.35E-05,0.507329819,0.25849668,0.285820017,0.463755685,0.012907388,0.612875009
2696,1,0,0.270427199,0.818181818,0.068148347,0.5,1,0,0,1,0.814446083,2.48E-18,0,0,0,0,0,0,0,0.286033763,0.223442513,0.45833962,0.181819315,0.500693047,0.664582264,0.437192272,0.527464144,0.237521742,0.694444444,0.744670153,0.892604404,9.06E-08,0,3.99E-19,0.597194015,0,0,4.97E-04,0.9140625,0.200142183,0.282444274,0.466606444,0.010962424,0.604127086,0.32593301,0.313880698,0.435737242,0.040204369,0.696437766
2697,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.185858001,2.48E-18,0,0,0,0,0,0,0,0.286033763,0.235156842,0.474918756,0.196864745,0.519702993,0.642376619,0.409594578,0.532319733,0.230413363,0.763888889,0.729156192,0.912045894,9.06E-08,0,3.99E-19,0.587990964,0,0,4.97E-04,0.1875,0.188113578,0.301695065,0.447378988,0.027073148,0.662297207,0.315393251,0.329867832,0.419774173,0.062184508,0.741489894
2698,0.142857143,0.957823644,0.399332025,0.818181818,0.068148347,0.5,1,0,0,1,0.186161557,2.49E-18,0,0,0,0,0,0,0,0.286033763,0.215875999,0.468513957,0.142072845,0.507512257,0.637249964,0.422279179,0.47528227,0.247457005,0.715277778,0.620558461,0.867469113,9.06E-08,0,3.99E-19,0.557213045,0,0,4.97E-04,0.3046875,0.214291244,0.289406731,0.459652426,0.015976636,0.625385728,0.38714755,0.307129193,0.442478585,0.032298754,0.676791943
2699,0.285714286,0.838278027,0.732543693,0.818181818,0.068148347,0.5,1,0,0,0.934176848,0.206587326,0.082377498,0.065823152,0.166293796,0.013991386,0.043716576,0.022839554,0.001203291,0.005506742,0.286033763,0.209378044,0.460818506,0.148257183,0.492873174,0.653600572,0.418686597,0.467814895,0.245700494,0.840277778,0.646415063,0.914739612,9.06E-08,0,3.99E-19,0.558320304,0.002118408,1.34E-04,0.004965243,0.015625,0.2219203,0.281343582,0.467705802,0.010254937,0.60074708,0.371673581,0.30108031,0.448518363,0.025928029,0.658920244
2700,0.428571429,0.661157201,0.944462683,0.818181818,0.068148347,0.5,1,0,0,0.558298182,0.361590181,0.533641858,0.441701818,0.613661469,0.44250147,0.480110983,0.451962185,0.260239449,0.300828419,0.286033763,0.134035027,0.51802341,0.18264364,0.488054628,0.695728374,0.51024647,0.451309483,0.375270595,0.729166667,0.755012794,0.779932591,9.06E-08,0,3.99E-19,0.55142358,0.250418107,0.198229614,0.191161867,0.875,0.352076455,0.301171484,0.447901934,0.026542503,0.660742618,0.318683528,0.306699849,0.442907283,0.031824248,0.675531519
2701,0.571428571,0.455788372,1,0.818181818,0.068148347,0.5,1,0,0,0.475365753,0.558373235,0.624451465,0.524634247,0.676438196,0.555430638,0.584409548,0.674745568,0.563065023,0.590756597,0.286033763,0.102445825,0.589464017,0.156484179,0.540743404,0.715238767,0.579037527,0.453666037,0.208582201,0.569444444,0.858439204,0.657090873,9.06E-08,0,3.99E-19,0.527307301,0.50919835,0.404640558,0.38530288,0.7421875,0.430871697,0.32541935,0.423683459,0.056374506,0.730643869,0.384069498,0.326995528,0.422642154,0.057904192,0.733561717
2702,0.714285714,0.256175975,0.88995992,0.818181818,0.068148347,0.5,1,0,0,0.757005202,0.73271748,0.301123885,0.242994798,0.427095082,0.212625122,0.256384015,0.577512793,0.408306582,0.445886019,0.286033763,0.127661767,0.524100041,0.141219254,0.513516234,0.704553704,0.577097647,0.464026235,0.218306477,0.5,0.770526756,0.638563671,9.06E-08,0,3.99E-19,0.50649889,0.317984168,0.204801502,0.329443893,0.5,0.363735794,0.302813431,0.446261977,0.028223693,0.665611912,0.391189193,0.309865556,0.439746341,0.035402532,0.684794554
2703,0.857142857,0.095371312,0.632562594,0.818181818,0.068148347,0.5,1,0,0,1,0.812321987,2.52E-18,0,0,0,0,0.13377651,0.042839181,0.061298304,0.286033763,0.183548157,0.50886001,0.12511808,0.547433475,0.670291784,0.512606345,0.493238862,0.234741172,0.541666667,0.71364223,0.717467814,9.06E-08,0,3.99E-19,0.494502651,0.046716468,0.023873391,0.060327706,0.109375,0.276780968,0.309063468,0.440019516,0.035079612,0.683981571,0.43193112,0.321330055,0.428299098,0.049883586,0.717703944
2704,1,0,0.270427199,0.818181818,0.068148347,0.5,1,0,0,1,0.812018779,2.52E-18,0,0,0,0,0,0,0,0.286033763,0.149170654,0.517256949,0.092977517,0.551743412,0.653736494,0.495252249,0.491554327,0.338493655,0.576388889,0.661929025,0.722864328,9.06E-08,0,3.99E-19,0.479103954,0,0,4.97E-04,0.9609375,0.329809347,0.304308431,0.444768789,0.029797984,0.670030153,0.480099231,0.31570694,0.43391375,0.042485142,0.701692752
2705,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.188284841,2.53E-18,0,0,0,0,0,0,0,0.286033763,0.159352283,0.506424071,0.104784177,0.549473212,0.647428117,0.463767617,0.494812328,0.387977851,0.659722222,0.656757705,0.786155113,9.06E-08,0,3.99E-19,0.455830639,0,0,4.97E-04,0.9921875,0.310712902,0.300786193,0.448286758,0.026155277,0.659597523,0.461974488,0.317360626,0.432262553,0.044602233,0.706428389
2706,0.142857143,0.957823644,0.399332025,0.818181818,0.068148347,0.5,1,0,0,1,0.188587926,2.53E-18,0,0,0,0,0,0,0,0.286033763,0.232449938,0.554433639,0.216950429,0.629744788,0.664496713,0.464251509,0.512000978,0.289479462,0.715277778,0.734327512,0.823711334,9.06E-08,0,3.99E-19,0.409616465,0,0,4.97E-04,1,0.240149078,0.361127587,0.388018505,0.118710083,0.82344727,0.382181627,0.388962334,0.360768623,0.179422815,0.883705744
2707,0.285714286,0.838278027,0.732543693,0.818181818,0.068148347,0.5,1,0,0,0.938581143,0.207691663,0.076918808,0.061418857,0.159440874,0.00984799,0.039005995,0.021666174,8.47E-04,0.004984833,0.286033763,0.324785141,0.706479353,0.371956675,0.757223018,0.680329219,0.483516768,0.475869586,0.223783565,0.715277778,0.553331294,0.811482065,9.06E-08,0,3.99E-19,0.394042499,5.57E-04,0,0.001737835,1,0.340156969,0.478311636,0.270976497,0.434194018,0.995650674,0.456771534,0.498970928,0.250925618,0.497077425,0.999991491
2708,0.428571429,0.661157201,0.944462683,0.818181818,0.068148347,0.5,1,0,0,0.563817256,0.362473623,0.527761471,0.436182744,0.609623167,0.435802241,0.473862696,0.446739435,0.254504314,0.295138494,0.286033763,0.184640963,0.73218555,0.210405144,0.732486578,0.705828172,0.521335085,0.519117198,0.223414766,0.673611111,0.636072422,0.775278055,9.06E-08,0,3.99E-19,0.363804299,0.061210837,0.0152897,0.108490566,1,0.450292306,0.402235905,0.346960016,0.213833267,0.9100106,0.496101194,0.413646812,0.336121301,0.242443481,0.928561015
2709,0.571428571,0.455788372,1,0.818181818,0.068148347,0.5,1,0,0,0.481862825,0.558417544,0.617866843,0.518137175,0.672709676,0.547396824,0.577132977,0.67113185,0.555225135,0.583677853,0.286033763,0.389588899,0.812294,0.422675183,0.784197208,0.752833972,0.530359617,0.45993466,0.272542172,0.805555556,0.879124486,0.858840505,9.06E-08,0,3.99E-19,0.362617751,0.145501171,0.03125,0.266633565,0.9921875,0.468167191,0.517586248,0.231749491,0.557096258,0.996729317,0.497417101,0.524585965,0.225349138,0.577118308,0.994016951
2710,0.714285714,0.256175975,0.88995992,0.818181818,0.068148347,0.5,1,0,0,0.763043977,0.732148311,0.293970984,0.236956023,0.420152985,0.205830444,0.249493769,0.57228318,0.400475615,0.438493998,0.286033763,0.279273483,0.720935303,0.327396492,0.712862724,0.752575721,0.515930417,0.516449878,0.263562354,0.847222222,0.910152409,0.894633534,9.06E-08,0,3.99E-19,0.340279207,0.113836548,0.03111588,0.196375372,0.5078125,0.372679709,0.449915697,0.299338017,0.347389067,0.976140677,0.406257007,0.471358441,0.278496542,0.410939556,0.992004342
2711,0.857142857,0.095371312,0.632562594,0.818181818,0.068148347,0.5,1,0,0,1,0.809898083,2.56E-18,0,0,0,0,0.1277993,0.040218174,0.057985799,0.286033763,0.544686857,0.703618337,0.609054031,0.688638204,0.724239997,0.496734799,0.477597875,0.250146662,0.819444444,0.863610525,0.878342091,9.06E-08,0,3.99E-19,0.369468571,0.034452001,0.01569206,0.04816286,0.6796875,0.442382195,0.612729324,0.13672174,0.826461819,0.878711875,0.521590615,0.624964666,0.125121531,0.853269765,0.853836131
2712,1,0,0.270427199,0.818181818,0.068148347,0.5,1,0,0,1,0.809595389,2.56E-18,0,0,0,0,0,0,0,0.286033763,0.518919317,0.666065024,0.580814516,0.665993156,0.672206684,0.475982683,0.460051338,0.207908071,0.722222222,0.749841474,0.811867162,9.06E-08,0,3.99E-19,0.418282579,0,0,4.97E-04,0.1875,0.382131235,0.612579805,0.136871078,0.826106372,0.879017991,0.469766455,0.621305192,0.128775498,0.845053896,0.861852675
2713,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.190707708,2.57E-18,0,0,0,0,0,0,0,0.286033763,0.476407248,0.633179857,0.560558113,0.660977921,0.650563916,0.434731167,0.48697697,0.223497103,0.756944444,0.775698076,0.866452111,9.06E-08,0,3.99E-19,0.455598337,0,0,4.97E-04,0.0703125,0.310252168,0.600656669,0.148779762,0.796864637,0.902332434,0.443526532,0.614652721,0.135417955,0.829655747,0.87593439
2714,0.142857143,0.957823644,0.399332025,0.818181818,0.068148347,0.5,1,0,0,1,0.191010264,2.57E-18,0,0,0,0,0,0,0,0.260534968,0.463871149,0.596239933,0.551422788,0.628277237,0.621182393,0.407868645,0.464933853,0.20439505,0.743055556,0.81189732,0.867121676,9.06E-08,0,3.99E-19,0.459733868,0,0,4.97E-04,0.9921875,0.263101087,0.607183799,0.142260543,0.813088972,0.889840092,0.402808501,0.6213234,0.128757317,0.845095228,0.861813256
2715,0.285714286,0.838278027,0.732543693,0.818181818,0.068148347,0.5,1,0,0,0.942994,0.208786408,0.07144128,0.057006,0.15252766,0.005715367,0.034292487,0.020482844,4.92E-04,0.004461702,0.260534968,0.377148919,0.620775514,0.44176203,0.690341517,0.632767738,0.40647153,0.46346304,0.216584273,0.798611111,0.718813551,0.89767321,9.06E-08,0,3.99E-19,0.473208771,0.001337942,0,0.00347567,1,0.236086155,0.522490127,0.226851556,0.572351405,0.994737577,0.385832588,0.544472828,0.20549221,0.637994315,0.980580359
2716,0.428571429,0.661157201,0.944462683,0.818181818,0.068148347,0.5,1,0,0,0.56933866,0.363341933,0.521853541,0.43066134,0.605518475,0.429103228,0.467601688,0.441450975,0.248772239,0.289438019,0.260534968,0.356146602,0.67117697,0.383171512,0.615799746,0.703228066,0.512983983,0.422886114,0.267276071,0.708333333,0.780869397,0.79001754,9.06E-08,0,3.99E-19,0.465012825,0.19701193,0.089726395,0.273088381,0.53125,0.29448373,0.500779611,0.248535756,0.504492576,0.99997982,0.275344498,0.508498089,0.241412798,0.526949415,0.99927322
2717,0.571428571,0.455788372,1,0.818181818,0.068148347,0.5,1,0,0,0.488336523,0.558452833,0.611270563,0.511663477,0.668915314,0.539387818,0.569863848,0.667451558,0.547396168,0.576594766,0.260534968,0.329421341,0.716557883,0.357765921,0.648719635,0.729592122,0.585003626,0.41455824,0.20228861,0.569444444,0.848096563,0.674106914,9.06E-08,0,3.99E-19,0.437224228,0.433716133,0.292247854,0.425273088,1,0.351402044,0.482181055,0.267111768,0.446246385,0.997102166,0.318241248,0.487451874,0.262427334,0.460983812,0.998475453
2718,0.714285714,0.256175975,0.88995992,0.818181818,0.068148347,0.5,1,0,0,0.769049855,0.731576078,0.286837723,0.230950145,0.413164776,0.199097414,0.242644844,0.566994725,0.392692138,0.431128841,0.260534968,0.221664754,0.515326478,0.221047668,0.556026196,0.781237657,0.536713405,0.511618971,0.215431563,0.854166667,0.873953166,0.907596399,9.06E-08,0,3.99E-19,0.397375405,0.090311071,0.00777897,0.187189672,1,0.226961811,0.32886421,0.420242774,0.06146324,0.740178433,0.310354202,0.360301818,0.389385997,0.11596942,0.820187886
2719,0.857142857,0.095371312,0.632562594,0.818181818,0.068148347,0.5,1,0,0,1,0.807478503,2.60E-18,0,0,0,0,0.123573667,0.037625631,0.055043823,0.260534968,0.446091832,0.758656005,0.503104092,0.768789251,0.779640175,0.550972453,0.49217586,0.244664428,0.805555556,0.842925243,0.868020085,9.06E-08,0,3.99E-19,0.365228713,0.006243728,1.34E-04,0.014150943,0.703125,0.424009498,0.55262104,0.196757165,0.664042457,0.972324109,0.51345891,0.564568887,0.1854264,0.697328217,0.95941419
2720,1,0,0.270427199,0.818181818,0.068148347,0.5,1,0,0,1,0.807176383,2.61E-18,0,0,0,0,0,0,0,0.260534968,0.426869872,0.635518887,0.504893111,0.690516351,0.763175232,0.518201986,0.469549916,0.265936388,0.847222222,0.822239961,0.913193529,9.06E-08,0,3.99E-19,0.391725044,0,0,4.97E-04,0.9921875,0.274475962,0.564533684,0.184858961,0.698857027,0.9587547,0.424209309,0.580420855,0.169598294,0.7419666,0.937552178
2721,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.193126133,2.61E-18,0,0,0,0,0,0,0,0.260534968,0.424859178,0.742759636,0.483088321,0.774807136,0.788696573,0.541685872,0.490461595,0.313195786,0.854166667,0.853267884,0.912067036,9.06E-08,0,3.99E-19,0.39505795,0,0,4.97E-04,0.9296875,0.395896395,0.542879754,0.206486644,0.634883834,0.981462712,0.509157475,0.554596775,0.195383502,0.668219219,0.970852592
